drug_name,pubchem_id,smile,micro_name,micro_tid,dis_Sname,dis_MESH
Teicoplanin,133065662,CCCCCCCCCC(=O)NC1C(C(C(OC1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)C(C6C(=O)NC(C7=C(C(=CC(=C7)O)OC8C(C(C(C(O8)CO)O)O)O)C9=C(C=CC(=C9)C(C(=O)N6)NC(=O)C4NC(=O)C1C2=CC(=CC(=C2)OC2=C(C=CC(=C2)C(C(=O)NC(CC2=CC(=C(O3)C=C2)Cl)C(=O)N1)N)O)O)O)C(=O)O)OC1C(C(C(C(O1)CO)O)O)NC(=O)C)Cl)CO)O)O,Streptococcus,1301,Heart Failure,MESH:D006333
Teicoplanin,133065662,CCCCCCCCCC(=O)NC1C(C(C(OC1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)C(C6C(=O)NC(C7=C(C(=CC(=C7)O)OC8C(C(C(C(O8)CO)O)O)O)C9=C(C=CC(=C9)C(C(=O)N6)NC(=O)C4NC(=O)C1C2=CC(=CC(=C2)OC2=C(C=CC(=C2)C(C(=O)NC(CC2=CC(=C(O3)C=C2)Cl)C(=O)N1)N)O)O)O)C(=O)O)OC1C(C(C(C(O1)CO)O)O)NC(=O)C)Cl)CO)O)O,Enterococcus,1350,Heart Failure,MESH:D006333
"2,2',4,4'-Tetrabromodiphenyl ether",95170,C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2)Br)Br,Corynebacterium,1716,Pancreatitis,MESH:D010195
"2,2',4,4'-Tetrabromodiphenyl ether",95170,C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2)Br)Br,Staphylococcus,1279,Pancreatitis,MESH:D010195
"2,2',4,4'-Tetrabromodiphenyl ether",95170,C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2)Br)Br,Parasutterella,577310,Obesity,MESH:D009765
"2,2',4,4'-Tetrabromodiphenyl ether",95170,C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2)Br)Br,Corynebacterium,1716,Obesity,MESH:D009765
"2,2',4,4'-Tetrabromodiphenyl ether",95170,C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2)Br)Br,Eubacterium,1730,Obesity,MESH:D009765
"2,2',4,4'-Tetrabromodiphenyl ether",95170,C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2)Br)Br,Christensenellaceae,990719,Obesity,MESH:D009765
"2,2',4,4'-Tetrabromodiphenyl ether",95170,C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2)Br)Br,Ruminococcaceae,541000,Obesity,MESH:D009765
"2,2',4,4'-Tetrabromodiphenyl ether",95170,C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2)Br)Br,Gemella,1378,Obesity,MESH:D009765
"2,2',4,4'-Tetrabromodiphenyl ether",95170,C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2)Br)Br,Ruminococcaceae,541000,Amyotrophic Lateral Sclerosis,MESH:D000690
Diazepam,3016,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,Candida albicans,5476,Parkinson Disease,MESH:D010300
Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,Clostridium sp.,1506,Amyotrophic Lateral Sclerosis,MESH:D000690
Naringenin,439246,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,Escherichia coli,562,Atherosclerosis,MESH:D050197
Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,Clostridium sp.,1506,Obesity,MESH:D009765
Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,Clostridium sp.,1506,Fibrosis,MESH:D005355
Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,Clostridium sp.,1506,Schizophrenia,MESH:D012559
Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,Clostridium sp.,1506,"Depressive Disorder, Major",MESH:D003865
Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,Clostridium sp.,1506,Cholestasis,MESH:D002779
Doxorubicin,31703,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Comamonas,283,Stomach Neoplasms,MESH:D013274
Doxorubicin,31703,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Escherichia coli,562,Liver Neoplasms,MESH:D008113
Doxorubicin,31703,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Escherichia coli,562,"Carcinoma, Hepatocellular",MESH:D006528
Doxorubicin,31703,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Comamonas,283,Ovarian Neoplasms,MESH:D010051
Doxorubicin,31703,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Escherichia coli,562,Colorectal Neoplasms,MESH:D015179
Doxorubicin,31703,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Klebsiella pneumoniae,573,Colorectal Neoplasms,MESH:D015179
Doxorubicin,31703,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Lactobacillus johnsonii,33959,Colorectal Neoplasms,MESH:D015179
Doxorubicin,31703,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Comamonas,283,Colorectal Neoplasms,MESH:D015179
Doxorubicin,31703,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Comamonas,283,Constipation,MESH:D003248
Doxorubicin,31703,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Comamonas,283,Lung Neoplasms,MESH:D008175
Doxorubicin,31703,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,Escherichia coli,562,Breast Neoplasms,MESH:D001943
Methyl eugenol,7127,COC1=C(C=C(C=C1)CC=C)OC,Escherichia coli,562,Liver Neoplasms,MESH:D008113
Methyl eugenol,7127,COC1=C(C=C(C=C1)CC=C)OC,Escherichia coli,562,Breast Neoplasms,MESH:D001943
Diclofenac,3033,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,Escherichia coli,562,"Spondylitis, Ankylosing",MESH:D013167
Pentachlorophenol,992,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,Bacteroides,816,Liver Neoplasms,MESH:D008113
Pentachlorophenol,992,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,Bacteroidetes,976,Liver Neoplasms,MESH:D008113
Phenanthrene,995,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,Escherichia coli,562,Asthma,MESH:D001249
Phenanthrene,995,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,Escherichia coli,562,Autistic Disorder,MESH:D001321
Lead,5352425,[Pb],Clostridiales,186802,Attention Deficit Disorder with Hyperactivity,MESH:D001289
Lead,5352425,[Pb],Lachnospiraceae,186803,Attention Deficit Disorder with Hyperactivity,MESH:D001289
Lead,5352425,[Pb],Oscillospira,119852,"Diabetes Mellitus, Type 2",MESH:D003924
Lead,5352425,[Pb],Alistipes,239759,"Diabetes Mellitus, Type 2",MESH:D003924
Lead,5352425,[Pb],Coprococcus,33042,"Diabetes Mellitus, Type 2",MESH:D003924
Lead,5352425,[Pb],Streptococcus,1301,"Diabetes Mellitus, Type 2",MESH:D003924
Lead,5352425,[Pb],Erysipelotrichaceae,128827,"Diabetes Mellitus, Type 2",MESH:D003924
Lead,5352425,[Pb],Ruminococcaceae,541000,"Diabetes Mellitus, Type 2",MESH:D003924
Lead,5352425,[Pb],Lachnospiraceae,186803,"Diabetes Mellitus, Type 2",MESH:D003924
Lead,5352425,[Pb],Lactobacillaceae,33958,"Arthritis, Rheumatoid",MESH:D001172
Lead,5352425,[Pb],Erysipelotrichaceae,128827,"Arthritis, Rheumatoid",MESH:D001172
Lead,5352425,[Pb],Desulfovibrionaceae,194924,"Arthritis, Rheumatoid",MESH:D001172
Lead,5352425,[Pb],Alistipes,239759,Atherosclerosis,MESH:D050197
Lead,5352425,[Pb],Ruminococcus,1263,Atherosclerosis,MESH:D050197
Lead,5352425,[Pb],Streptococcus,1301,Atherosclerosis,MESH:D050197
Lead,5352425,[Pb],Barnesiella,397864,Obesity,MESH:D009765
Lead,5352425,[Pb],Oscillospira,119852,Obesity,MESH:D009765
Lead,5352425,[Pb],Blautia,572511,Obesity,MESH:D009765
Lead,5352425,[Pb],Alistipes,239759,Obesity,MESH:D009765
Lead,5352425,[Pb],Lactobacillaceae,33958,Obesity,MESH:D009765
Lead,5352425,[Pb],Ruminococcus,1263,Obesity,MESH:D009765
Lead,5352425,[Pb],Coprococcus,33042,Obesity,MESH:D009765
Lead,5352425,[Pb],Streptococcus,1301,Obesity,MESH:D009765
Lead,5352425,[Pb],Erysipelotrichaceae,128827,Obesity,MESH:D009765
Lead,5352425,[Pb],Ruminococcaceae,541000,Obesity,MESH:D009765
Lead,5352425,[Pb],Lactococcus,1357,Obesity,MESH:D009765
Lead,5352425,[Pb],Lachnospiraceae,186803,Obesity,MESH:D009765
Lead,5352425,[Pb],Oscillospira,119852,"Dermatitis, Atopic",MESH:D003876
Lead,5352425,[Pb],Blautia,572511,"Dermatitis, Atopic",MESH:D003876
Lead,5352425,[Pb],Ruminococcus,1263,"Dermatitis, Atopic",MESH:D003876
Lead,5352425,[Pb],Coprococcus,33042,"Dermatitis, Atopic",MESH:D003876
Lead,5352425,[Pb],Streptococcus,1301,"Dermatitis, Atopic",MESH:D003876
Lead,5352425,[Pb],Erysipelotrichaceae,128827,"Dermatitis, Atopic",MESH:D003876
Lead,5352425,[Pb],Turicibacter,191303,"Dermatitis, Atopic",MESH:D003876
Lead,5352425,[Pb],Lachnospiraceae,186803,"Dermatitis, Atopic",MESH:D003876
Lead,5352425,[Pb],Barnesiella,397864,Autism Spectrum Disorder,MESH:D000067877
Lead,5352425,[Pb],Oscillospira,119852,Autism Spectrum Disorder,MESH:D000067877
Lead,5352425,[Pb],Blautia,572511,Autism Spectrum Disorder,MESH:D000067877
Lead,5352425,[Pb],Alistipes,239759,Autism Spectrum Disorder,MESH:D000067877
Lead,5352425,[Pb],Clostridiaceae,31979,Autism Spectrum Disorder,MESH:D000067877
Lead,5352425,[Pb],Coprococcus,33042,Autism Spectrum Disorder,MESH:D000067877
Lead,5352425,[Pb],Streptococcus,1301,Autism Spectrum Disorder,MESH:D000067877
Lead,5352425,[Pb],Erysipelotrichaceae,128827,Autism Spectrum Disorder,MESH:D000067877
Lead,5352425,[Pb],Ruminococcaceae,541000,Autism Spectrum Disorder,MESH:D000067877
Lead,5352425,[Pb],Lactococcus,1357,Autism Spectrum Disorder,MESH:D000067877
Lead,5352425,[Pb],Lachnospiraceae,186803,Autism Spectrum Disorder,MESH:D000067877
Lead,5352425,[Pb],Oscillospira,119852,Hypertension,MESH:D006973
Lead,5352425,[Pb],Blautia,572511,Hypertension,MESH:D006973
Lead,5352425,[Pb],Coprococcus,33042,Hypertension,MESH:D006973
Lead,5352425,[Pb],Streptococcus,1301,Hypertension,MESH:D006973
Lead,5352425,[Pb],Ruminococcaceae,541000,Hypertension,MESH:D006973
Lead,5352425,[Pb],Barnesiella,397864,Autistic Disorder,MESH:D001321
Lead,5352425,[Pb],Oscillospira,119852,Autistic Disorder,MESH:D001321
Lead,5352425,[Pb],Coprococcus,33042,Autistic Disorder,MESH:D001321
Lead,5352425,[Pb],Turicibacter,191303,Autistic Disorder,MESH:D001321
Lead,5352425,[Pb],Barnesiella,397864,"Renal Insufficiency, Chronic",MESH:D051436
Lead,5352425,[Pb],Coprococcus,33042,"Renal Insufficiency, Chronic",MESH:D051436
Lead,5352425,[Pb],Ruminococcaceae,541000,"Renal Insufficiency, Chronic",MESH:D051436
Lead,5352425,[Pb],Lactobacillaceae,33958,Dry Eye Syndromes,MESH:D015352
Lead,5352425,[Pb],Ruminococcus,1263,Amyotrophic Lateral Sclerosis,MESH:D000690
Lead,5352425,[Pb],Ruminococcaceae,541000,Amyotrophic Lateral Sclerosis,MESH:D000690
Lead,5352425,[Pb],Clostridiales,186802,Amyotrophic Lateral Sclerosis,MESH:D000690
Lead,5352425,[Pb],Lachnospiraceae,186803,Amyotrophic Lateral Sclerosis,MESH:D000690
Lead,5352425,[Pb],Blautia,572511,Constipation,MESH:D003248
Lead,5352425,[Pb],Ruminococcus,1263,Constipation,MESH:D003248
Lead,5352425,[Pb],Coprococcus,33042,Constipation,MESH:D003248
Lead,5352425,[Pb],Streptococcus,1301,Constipation,MESH:D003248
Lead,5352425,[Pb],Erysipelotrichaceae,128827,Constipation,MESH:D003248
Lead,5352425,[Pb],Ruminococcaceae,541000,Constipation,MESH:D003248
Lead,5352425,[Pb],Lachnospiraceae,186803,Constipation,MESH:D003248
Lead,5352425,[Pb],Alistipes,239759,Fatigue,MESH:D005221
Lead,5352425,[Pb],Clostridiaceae,31979,Lung Neoplasms,MESH:D008175
Lead,5352425,[Pb],Ruminococcus,1263,Lung Neoplasms,MESH:D008175
Lead,5352425,[Pb],Coprococcus,33042,Lung Neoplasms,MESH:D008175
Lead,5352425,[Pb],Streptococcus,1301,Lung Neoplasms,MESH:D008175
Lead,5352425,[Pb],Erysipelotrichaceae,128827,Lung Neoplasms,MESH:D008175
Lead,5352425,[Pb],Lachnospiraceae,186803,Lung Neoplasms,MESH:D008175
Lead,5352425,[Pb],Barnesiella,397864,Coronary Artery Disease,MESH:D003324
Lead,5352425,[Pb],Blautia,572511,Coronary Artery Disease,MESH:D003324
Lead,5352425,[Pb],Clostridiaceae,31979,Coronary Artery Disease,MESH:D003324
Lead,5352425,[Pb],Coprococcus,33042,Coronary Artery Disease,MESH:D003324
Lead,5352425,[Pb],Erysipelotrichaceae,128827,Coronary Artery Disease,MESH:D003324
Lead,5352425,[Pb],Ruminococcaceae,541000,Coronary Artery Disease,MESH:D003324
Lead,5352425,[Pb],Lactococcus,1357,Coronary Artery Disease,MESH:D003324
Lead,5352425,[Pb],Lachnospiraceae,186803,Coronary Artery Disease,MESH:D003324
Lead,5352425,[Pb],Barnesiella,397864,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Oscillospira,119852,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Blautia,572511,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Alistipes,239759,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Lactobacillaceae,33958,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Clostridiaceae,31979,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Ruminococcus,1263,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Coprococcus,33042,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Streptococcus,1301,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Erysipelotrichaceae,128827,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Turicibacter,191303,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Ruminococcaceae,541000,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Lactococcus,1357,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Desulfovibrionaceae,194924,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Clostridiales,186802,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Lachnospiraceae,186803,Parkinson Disease,MESH:D010300
Lead,5352425,[Pb],Coprococcus,33042,Metabolic Syndrome,MESH:D024821
Amiodarone hydrochloride,441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,Phocaeicola vulgatus,821,"Lupus Erythematosus, Systemic",MESH:D008180
Amiodarone hydrochloride,441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,Collinsella aerofaciens,74426,Diarrhea,MESH:D003967
Amiodarone hydrochloride,441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,Bifidobacterium longum,216816,Diarrhea,MESH:D003967
Amiodarone hydrochloride,441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,Phocaeicola vulgatus,821,Diarrhea,MESH:D003967
Amiodarone hydrochloride,441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,Coprococcus comes,410072,Diarrhea,MESH:D003967
Amiodarone hydrochloride,441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,Roseburia intestinalis,166486,Fibrosis,MESH:D005355
Amiodarone hydrochloride,441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,Roseburia hominis,301301,Fibrosis,MESH:D005355
Amiodarone hydrochloride,441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,Bifidobacterium longum,216816,Fibrosis,MESH:D005355
Amiodarone hydrochloride,441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,Roseburia intestinalis,166486,Liver Cirrhosis,MESH:D008103
Amiodarone hydrochloride,441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,Roseburia hominis,301301,Liver Cirrhosis,MESH:D008103
Amiodarone hydrochloride,441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,Roseburia hominis,301301,Fatigue,MESH:D005221
Amiodarone hydrochloride,441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,Collinsella aerofaciens,74426,Coronary Artery Disease,MESH:D003324
Amiodarone hydrochloride,441325,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I.Cl,Coprococcus comes,410072,Cholestasis,MESH:D002779
Sertraline,68617,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,Prevotella copri,165179,Myasthenia Gravis,MESH:D009157
Sertraline,68617,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,Prevotella copri,165179,Obesity,MESH:D009765
Sertraline,68617,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl,Prevotella copri,165179,Autistic Disorder,MESH:D001321
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Erysipelatoclostridium ramosum,1547,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Clostridium saccharolyticum,84030,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Bacteroides caccae,47678,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Dorea formicigenerans,39486,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Ruminococcus bromii,40518,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Ruminococcus obeum,40520,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Roseburia intestinalis,166486,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Eggerthella lenta,84112,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Bifidobacterium adolescentis,1680,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Collinsella aerofaciens,74426,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Roseburia hominis,301301,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Bifidobacterium longum,216816,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Streptococcus salivarius,1304,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Veillonella parvula,29466,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Bacteroides uniformis,820,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Phocaeicola vulgatus,821,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Parabacteroides distasonis,823,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Prevotella copri,165179,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Akkermansia muciniphila,239935,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Parabacteroides merdae,46503,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Bacteroides ovatus,28116,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Coprococcus comes,410072,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Clostridioides difficile,1496,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Clostridium perfringens,1502,Crohn Disease,MESH:D003424
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Collinsella aerofaciens,74426,Diarrhea,MESH:D003967
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Bifidobacterium longum,216816,Diarrhea,MESH:D003967
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Bacteroides uniformis,820,Diarrhea,MESH:D003967
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Phocaeicola vulgatus,821,Diarrhea,MESH:D003967
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Coprococcus comes,410072,Diarrhea,MESH:D003967
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Streptococcus parasanguinis,1318,Endocarditis,MESH:D004696
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Streptococcus salivarius,1304,Cholestasis,MESH:D002779
Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,Coprococcus comes,410072,Cholestasis,MESH:D002779
Tretazicar,89105,C1CN1C2=C(C=C(C(=C2)C(=O)N)[N+](=O)[O-])[N+](=O)[O-],Enterobacter,547,Breast Neoplasms,MESH:D001943
Tretazicar,89105,C1CN1C2=C(C=C(C(=C2)C(=O)N)[N+](=O)[O-])[N+](=O)[O-],Escherichia coli,562,Breast Neoplasms,MESH:D001943
Tretazicar,89105,C1CN1C2=C(C=C(C(=C2)C(=O)N)[N+](=O)[O-])[N+](=O)[O-],Staphylococcus,1279,Breast Neoplasms,MESH:D001943
Pyrazinamide,1046,C1=CN=C(C=N1)C(=O)N,Mycobacterium tuberculosis,1773,"Tuberculosis, Pulmonary",MESH:D014397
Saccharin,5143,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,Corynebacterium,1716,Stomach Neoplasms,MESH:D013274
Saccharin,5143,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,Ruminococcus,1263,Stomach Neoplasms,MESH:D013274
Saccharin,5143,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,Bacteroides,816,Stomach Neoplasms,MESH:D013274
Saccharin,5143,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,Akkermansia,239934,Stomach Neoplasms,MESH:D013274
Saccharin,5143,C1=CC=C2C(=C1)C(=O)NS2(=O)=O,Roseburia,841,Stomach Neoplasms,MESH:D013274
