,MESH:D003967,MESH:D006333,MESH:D000544,MESH:D006973,MESH:D013281,MESH:D002779,MESH:D001528,MESH:D007511,MESH:D008113,MESH:D009765,MESH:D008103,MESH:D011225,MESH:D005356,MESH:D011014,MESH:D010033,MESH:D013262,MESH:D007239,MESH:D012852,MESH:D014397,MESH:D001281,MESH:D029424,MESH:D011695,MESH:D004415,MESH:D003424,MESH:D015212,MESH:D001987,MESH:D003093,MESH:D003092,MESH:D010195,MESH:D000292,MESH:D003110,MESH:D006501,MESH:D000437,MESH:D001927,MESH:D010518,MESH:D005757,MESH:D003015,MESH:D004697,MESH:D006069,MESH:D001289,MESH:D008180,MESH:D012559,MESH:D018805,MESH:D004696,MESH:D010051,MESH:D001943,MESH:D005355,MESH:D005221,MESH:D015179,MESH:D012393,MESH:D000152,MESH:D001172,MESH:D008175,MESH:D003876,MESH:D003327,MESH:D006528,MESH:D001249,MESH:D013274,MESH:D001749,MESH:D008881,MESH:D050197,MESH:D006967,MESH:D000083242,MESH:D005759,MESH:D002546,MESH:D009080,MESH:D010190,MESH:D003324,MESH:D010300,MESH:D001171,MESH:D003731,MESH:D003924,MESH:D016640,MESH:D009157,MESH:D009103,MESH:D002446,MESH:D011565,MESH:D015209,MESH:D000690,MESH:D003550,MESH:D012004,MESH:D009062,MESH:D065626,MESH:D010610,MESH:D009845,MESH:D004938,MESH:D002583,MESH:D007822,MESH:D047928,MESH:D014062,MESH:D011704,MESH:D006980,MESH:D013927,MESH:D017497,MESH:D019693,MESH:D006816,MESH:D013119,MESH:D003248,MESH:D015658,MESH:D006943,MESH:D010024,MESH:D013964,MESH:D003922,MESH:D012859,MESH:D000067877,MESH:D002318,MESH:D010019,MESH:D001321,MESH:D000163,MESH:D054198,MESH:D000086382,MESH:D018442,MESH:D002481,MESH:D004761,MESH:D014552,MESH:D002292,MESH:D007669,MESH:D045169,MESH:D006949,MESH:D001170,MESH:D001714,MESH:D011471,MESH:D011085,MESH:D012595,MESH:D051436,MESH:D006526,MESH:D020345,MESH:D006258,MESH:D003865,MESH:D052878,MESH:D053713,MESH:D006509,MESH:D016889,MESH:D018856,MESH:D014890,MESH:D010392,MESH:D016585,MESH:D056586,MESH:D007918,MESH:D013167,MESH:D015352,MESH:D024821,MESH:D017726,MESH:D015535,MESH:D007634,MESH:D008105,MESH:D014376,MESH:D010510,MESH:D011236,MESH:D015817,MESH:D010003,MESH:D013585,MESH:D000077195,MESH:D010505,MESH:D005706
MESH:D051436,0.019417,0.0,0.0,0.0,0.0,0.0,0.0,0.098361,0.0,0.010724,0.049315,0.028939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878,0.16173,0.017937,0.019417,0.0,0.0,0.0,0.0,0.0,0.0,0.030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073126,0.0,0.0,0.0,0.033426,0.0,0.022556,0.0,0.098361,0.032787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023419,0.0,0.015267,0.0,0.019231,0.0,0.11073,0.0,0.0,0.0,0.0,0.0,0.0,0.019417,0.0061069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041096,0.0,0.0,0.0,0.025478,0.0,0.20256,0.1079,0.11111,0.0,0.0,0.0,0.0,0.018663,0.014056,0.0,1.0,0.0,0.0,0.0,0.0,0.22565,0.023419,0.0,0.017889,0.087156,0.0,0.0,0.02069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D006526,0.0,0.0,0.0,0.0,0.0,0.020408,0.0,0.0,0.075377,0.0,0.085714,0.0,0.0,0.030457,0.0,0.0,0.13534,0.025974,0.02623,0.0,0.0,0.0,0.0,0.011364,0.017544,0.0,0.0087719,0.017143,0.034483,0.028986,0.005571,0.028708,0.0,0.0,0.0,0.011364,0.02027,0.026201,0.037594,0.0,0.0,0.0,0.05814,0.0,0.0,0.0,0.0,0.0,0.0070053,0.0,0.0,0.0,0.0,0.0,0.0,0.037975,0.0,0.013043,0.0,0.0,0.0,0.0,0.0,0.034483,0.0,0.0,0.01992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011236,0.0,0.013514,0.0,0.022222,0.005571,0.0,0.061224,0.0,0.0,0.011673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022901,0.079545,0.0,0.0,0.0,0.13125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034286,0.0,0.097902,0.0,0.063197,0.0,0.026316,0.021687,0.044053,0.0,0.0,0.075795,0.0,0.05848,0.0,0.0,0.0,0.0,0.0,1.0,0.011364,0.0,0.0,0.0,0.0,0.35043,0.0,0.0,0.0,0.0,0.019048,0.0,0.014274,0.0,0.0,0.0,0.045627,0.0,0.0,0.038627,0.015126,0.0,0.0,0.060606,0.0,0.0,0.0,0.0,0.013043
MESH:D020345,0.0,0.0,0.0,0.0,0.0,0.033708,0.0,0.0,0.035461,0.0,0.042735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18644,0.29204,0.0,0.12941,0.24786,0.057471,0.0,0.049704,0.013245,0.0,0.0,0.0,0.11864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061538,0.0,0.0,0.0,0.0,0.0,0.0,0.01676,0.0,0.052326,0.0,0.0,0.0,0.0,0.0,0.4023,0.0,0.0,0.025907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11667,0.0,0.022222,0.0,0.02994,0.049704,0.0,0.033708,0.0,0.0,0.045226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011364,1.0,0.0,0.0,0.0,0.0,0.011364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017442
MESH:D006258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076271,0.27907,0.0,0.0,0.068702,0.0,0.0,0.0,0.13514,0.0,0.0,0.10135,0.0,0.10638,0.05814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.079208,0.0,0.0,0.0,0.0,0.0,0.0,0.070735,0.48837,0.0,0.2518,0.0,0.25,0.058442,0.21472,0.0,0.30973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033113,0.0,0.036585,0.0,0.0,0.0,0.044702,0.0,0.0,0.0,0.0,0.0,0.066667,0.039344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47191,0.0,0.10638
MESH:D003865,0.0,0.0,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444,0.0,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.10345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.04918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D052878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021277,0.0,0.0,0.0,0.0,0.0,0.05102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062857,0.0,0.043253,0.0,0.06383,0.0,0.16914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013783,0.0,0.0,0.0,0.0,0.0,0.38776,0.13194,0.29332,0.0,0.0,0.0,0.0,0.042403,0.052257,0.0,0.22565,0.0,0.0,0.0,0.0,1.0,0.062857,0.0,0.051867,0.26462,0.0,0.0,0.067039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D053713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02521,0.0,0.0,0.0,0.0,0.0,0.020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46067,0.0,0.017123,0.0,0.012448,0.0,0.01564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013657,0.0,0.0,0.0,0.0,0.0,0.055276,0.013774,0.013532,0.0,0.0,0.0,0.0,0.094406,0.017564,0.0,0.023419,0.0,0.0,0.0,0.0,0.062857,1.0,0.0,0.020492,0.027397,0.0,0.0,0.024725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D006509,0.0,0.0,0.0,0.0,0.0,0.020408,0.0,0.0,0.075377,0.0,0.085714,0.0,0.0,0.030457,0.0,0.0,0.13534,0.025974,0.02623,0.0,0.0,0.0,0.0,0.011364,0.017544,0.0,0.0087719,0.017143,0.034483,0.028986,0.005571,0.028708,0.0,0.0,0.0,0.011364,0.02027,0.026201,0.037594,0.0,0.0,0.0,0.05814,0.0,0.0,0.0,0.0,0.0,0.0070053,0.0,0.0,0.0,0.0,0.0,0.0,0.037975,0.0,0.013043,0.0,0.0,0.0,0.0,0.0,0.034483,0.0,0.0,0.01992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011236,0.0,0.013514,0.0,0.022222,0.005571,0.0,0.061224,0.0,0.0,0.011673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022901,0.079545,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034286,0.0,0.083916,0.0,0.04461,0.0,0.026316,0.021687,0.044053,0.0,0.0,0.051345,0.0,0.05848,0.0,0.0,0.0,0.0,0.0,0.35043,0.011364,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019048,0.0,0.014274,0.0,0.0,0.0,0.068441,0.0,0.0,0.038627,0.015126,0.0,0.0,0.060606,0.0,0.0,0.0,0.0,0.013043
MESH:D016889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031646,0.0,0.0,0.024194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087755,0.007323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016447,0.0,0.0,0.0,0.0,0.0,0.16804,0.06338,0.0,0.0,0.0092736,0.0,0.0,0.0,0.018908,0.0,0.0,0.016364,0.0,0.016791,0.077922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025952,0.0,0.0,0.0,0.0,0.0,0.030738,0.016717,0.0,0.0,0.0,0.0,0.0,0.0,0.007323,0.035211,0.0,0.016917,0.020492,0.025424,0.41899,0.015517,0.016086,0.01875,0.011655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013966,0.0,0.0,0.028736,0.0,0.0,0.0,0.0,0.0,0.0,0.0088496,0.0053957,0.0,0.004,0.0,0.0,0.04717,0.04662,0.011481,0.0,0.0,0.0,0.0,0.06392,0.048301,0.0,0.017889,0.0,0.0,0.07377,0.0,0.051867,0.020492,0.0,1.0,0.020121,0.0,0.0,0.058468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034722,0.0,0.016791
MESH:D018856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082474,0.0,0.0,0.0,0.0,0.0,0.024876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027397,0.0,0.016863,0.0,0.024,0.0,0.054755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004491,0.0,0.0,0.0,0.0,0.0,0.23342,0.051701,0.050802,0.0,0.0,0.0,0.0,0.020654,0.016055,0.0,0.087156,0.0,0.0,0.0,0.0,0.26462,0.027397,0.0,0.020121,1.0,0.0,0.0,0.024129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D014890,0.0,0.0299,0.0,0.089701,0.0,0.0,0.12833,0.0,0.0,0.0,0.0,0.0,0.0,0.088889,0.0,0.033278,0.0,0.02537,0.076841,0.013699,0.065395,0.12782,0.0,0.0,0.0,0.039867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01919,0.0,0.0,0.12885,0.0,0.0,0.0299,0.0,0.049861,0.0,0.0,0.0,0.099668,0.050992,0.088795,0.087591,0.049904,0.041551,0.0,0.072805,0.0,0.0,0.0,0.029316,0.068259,0.024324,0.0,0.024324,0.1829,0.0,0.021277,0.0,0.088795,0.0,0.0,0.0,0.040472,0.042553,0.0,0.059016,0.0,0.0,0.078091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023301,0.0,0.0,0.0,0.0,0.04918,0.02243,0.099174,0.0,0.0,0.0,0.018433,0.0,0.0,0.0,0.085919,0.045977,0.0,0.11913,0.0,0.0,0.011019,0.01222,0.032787,0.010345,0.021413,0.0,0.0,0.0,0.0,0.028571,0.0,0.0,0.0,0.0,0.0,0.08596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14958,0.0,0.060914,0.0,0.0,0.0,0.0,0.0,0.024691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D010392,0.0,0.0,0.0,0.0,0.0,0.0,0.050955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11441,0.0,0.0,0.0,0.0,0.0,0.067164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26316,0.0,0.0,0.0,0.0,0.10345,0.0,0.0,0.0,0.2093,0.10714,0.16279,0.0,0.091837,0.0,0.0,0.029586,0.0,0.0,0.0,0.0,0.14634,0.0,0.0,0.0,0.082192,0.0,0.0,0.0,0.16279,0.0,0.0,0.0,0.077586,0.10204,0.0,0.13636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044335,0.20513,0.0,0.0,0.0,0.030651,0.0,0.0,0.0,0.16552,0.0875,0.0,0.0,0.0,0.0,0.020101,0.027624,0.0,0.027778,0.035503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D016585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258,0.0,0.034682,0.0,0.0,0.16514,0.028986,0.091575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14754,0.0,0.0,0.0,0.0,0.0,0.0,0.16935,0.14634,0.1095,0.0,0.0,0.0,0.067568,0.0,0.056478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024725,0.0,0.048986,0.0,0.02008,0.0,0.012512,0.0,0.0,0.10084,0.0,0.0,0.0,0.0,0.028716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039735,0.0,0.02099,0.0,0.016327,0.0,0.029412,0.095368,0.10837,0.012262,0.012048,0.033241,0.0,0.068027,0.0,0.018966,0.048276,0.0,0.02069,0.019048,0.0,0.0,0.0,0.067039,0.024725,0.019048,0.058468,0.024129,0.0,0.0,1.0,0.0,0.11912,0.0,0.0,0.0,0.016736,0.0,0.0,0.0,0.12625,0.0,0.0,0.070922,0.0,0.0,0.0,0.0,0.0
MESH:D056586,0.0,0.0,0.0,0.0,0.0,0.0,0.025678,0.0,0.0,0.0,0.0,0.0,0.0,0.094862,0.0,0.0,0.0,0.027875,0.084284,0.0,0.076923,0.015666,0.0,0.0,0.0,0.039801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.028939,0.0,0.0,0.070423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02027,0.046154,0.0046642,0.0,0.0,0.0,0.0,0.0,0.03071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044335,0.0
MESH:D007918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036872,0.0,0.0,0.33681,0.028278,0.13664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033846,0.0,0.0,0.0,0.0,0.0,0.0,0.26839,0.11729,0.049067,0.0,0.0,0.0,0.093525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061484,0.0,0.0,0.0,0.0,0.0090474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045897,0.0,0.0078017,0.0,0.011557,0.0,0.028871,0.076609,0.057269,0.0,0.0,0.034555,0.0,0.094614,0.0,0.0,0.0,0.0,0.0,0.014274,0.0,0.0,0.0,0.0,0.0,0.014274,0.0,0.0,0.0,0.0,0.11912,0.0,1.0,0.0,0.0,0.0,0.011947,0.0,0.0,0.0,0.37132,0.0,0.0,0.10172,0.0,0.0,0.0,0.0,0.0
MESH:D013167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047154,0.0,0.0,0.043518,0.0,0.0,0.047776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27655,0.0,0.0,0.0,0.0,0.0,0.0,0.13356,0.1232,0.0,0.0,0.0
MESH:D015352,0.0,0.0,0.0,0.0,0.0,0.0,0.021898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.034483,0.0,0.14286,0.0,0.0,0.0,0.0,0.15789,0.0,0.0,0.0,0.0,0.0
MESH:D024821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17949,0.14286,0.0,0.0,0.15126,0.0,0.0,0.075377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31818,0.15254,0.0,0.14483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17949,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D017726,0.0,0.0,0.0,0.0,0.0,0.0,0.007728,0.0,0.0,0.0,0.0,0.0,0.0,0.026549,0.0,0.0,0.11111,0.023077,0.023278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025424,0.0,0.0,0.0,0.0,0.0,0.0,0.016949,0.023256,0.013559,0.0,0.0,0.0,0.049751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020619,0.0,0.0,0.0,0.0,0.034384,0.0,0.0,0.0,0.0,0.012195,0.0,0.0,0.029412,0.0,0.031048,0.0,0.040268,0.0,0.023346,0.010571,0.039063,0.0,0.0,0.044968,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.045627,0.0,0.0,0.0,0.0,0.0,0.068441,0.0,0.0,0.0,0.0,0.016736,0.0,0.011947,0.0,0.034483,0.0,1.0,0.0,0.034483,0.0,0.012658,0.0,0.0,0.30928,0.0,0.0,0.0,0.0,0.0
